11360	11194
11360	11195
11360	11526
11360	11705
11360	11426
11360	11224
11360	11323
11360	11289
11360	11564
10737	10886
10737	10803
11743	inu.39000003577892
11743	11193
11743	mdp.39015046391333
11743	11425
11743	11675
11743	11704
11743	11223
11743	11487
11743	11097
11743	11019
11743	11142
11743	11563
11743	11765
11743	11646
11743	11703
11743	11163
11743	11823
11743	inu.30000000992812
11743	11085
11743	11321
11743	11877
11743	11424
11743	11391
11743	11524
11743	11392
11743	11674
11743	11254
11743	11141
11743	11255
11743	11485
11743	11288
11743	11645
11743	11390
11743	11459
11743	11486
11743	mdp.39015061868371
11743	11601
11743	11906
2628	2236
3920	2719
3920	3073
3920	3809
3920	3074
3920	4163
3920	4285
3920	2848
3920	3457
2913	3287
2913	4353
2913	2661
2913	nyp.33433076023161
2913	3532
2913	4112
2913	3653
20672	20530
20672	21002
20672	21003
20672	20569
20672	21489
20668	21677
20668	20395
20668	20858
20668	22437
20668	21379
20668	20806
20668	22023
20668	20079
20668	20563
20668	21147
20668	20476
21767	21565
21767	21124
21767	20974
21767	25333
21767	22009
21767	21880
21767	20981
21767	21280
21767	21658
21767	21452
21767	20703
21767	20836
21767	25601
21767	25410
21767	22114
21767	21198
21767	20843
21767	21119
21767	26062
21767	22108
21767	20751
21767	21348
21767	21354
21767	21042
21767	21276
21767	21049
21767	20909
21767	22236
21767	20794
10564	10729
10564	20124
11510	11447
11510	11339
11510	11382
11510	11407
11510	11925
11510	11691
11510	11628
4079	4321
4079	uc1.b3688357
4079	uc1.$b102148
4079	4684
4079	4683
3536	uc1.b3325395
21522	21174
21522	23091
21870	21999
21642	22222
21642	20643
24011	23631
24011	22466
11781	mdp.39015011213884
11781	11892
11781	11470
25368	22301
25368	23253
25368	22824
10048	4564
10048	10026
10048	3238
10048	3366
10048	10666
10048	3722
10048	4565
10048	3850
10048	3239
10048	mdp.39015073140199
10048	4315
10048	3953
10048	uc1.$b276983
10048	uc2.ark+=13960=t2s46j74t
10048	uc1.$b98645
10048	mdp.39015013735520
4633	10032
4633	4031
4633	3684
4633	mdp.39015063975158
4633	mdp.39015063975190
4633	3908
4633	uc1.$b104512
4633	4761
22832	22307
22832	22159
22832	23256
22832	22461
22832	25642
11193	11743
11193	mdp.39015046391333
11193	11425
11193	11675
11193	11704
11193	11223
11193	11487
11193	11019
11193	11142
11193	11563
11193	11765
11193	11646
11193	11703
11193	11163
11193	11823
11193	11085
11193	11321
11193	11424
11193	11391
11193	11524
11193	11392
11193	11674
11193	11254
11193	11141
11193	11255
11193	11485
11193	11288
11193	11645
11193	11390
11193	11459
11193	11742
11193	11486
11193	11601
3834	10472
3834	10221
3834	10257
3834	4671
3834	4183
3834	10329
3834	10348
3834	3604
3834	mdp.39015002725441
3834	uc1.b3687768
10659	20314
10659	10573
2233	3251
2233	2495
2233	4083
2233	3623
2233	2887
2233	4690
2233	4082
3831	3602
3831	nyp.33433082530084
3831	nyp.33433082530027
11905	osu.32435009790494
11905	11849
11905	11079
11905	11700
11905	11795
11746	11799
11746	11766
11746	11851
11746	11879
11746	11907
2842	10002
2842	mdp.39015005125573
2842	4155
2842	njp.32101064786260
2842	mdp.39015063753712
2842	1671
2842	1528
2842	uc2.ark+=13960=t5m903200
2842	1840
2842	mdp.39015011949776
2842	4273
2842	uc2.ark+=13960=t0sq8qh13
1176	2080
1927	pst.000006085162
1927	3001
1927	mdp.39015022213311
1927	3000
2719	3920
2719	3921
2719	3073
2719	3809
2719	3074
2719	4163
2719	4285
2719	2848
2719	3457
1606	3011
1606	3377
1606	2241
1606	1937
1606	4209
1606	uc2.ark+=13960=t2b854k1v
10371	10840
10371	10631
10371	10885
10371	10657
10371	10766
10371	10464
10371	10343
10371	10884
10371	20050
10371	10324
10371	20005
10371	10570
10371	10541
24871	24481
24871	22883
11595	11421
11595	11701
11595	23469
3807	3693
3807	3576
3807	2585
3807	3067
3807	4158
20911	21356
20911	21211
20911	21050
20911	21127
10607	pst.000006074708
10607	uc1.$b244230
20877	20576
20877	20943
3011	1606
3011	3377
3011	uc1.$b242795
3011	2241
3011	uc1.b4091385
3011	1937
3011	4209
3011	10013
3011	uc2.ark+=13960=t2b854k1v
21187	20964
21187	21034
21187	20783
11111	11236
11111	2791
11111	3869
11111	2905
11111	11152
11111	3870
21036	21191
21036	21444
1297	891
1297	1080
2889	4764
2889	1192
2889	792
2889	986
2889	uc2.ark+=13960=t45q4ss8w
2889	3963
2889	2234
2889	1089
2889	3964
2889	1752
2889	mdp.39015005646891
2889	3006
10681	uc1.$b243963
10681	10584
10681	10295
10681	10864
10681	10953
10681	10555
10681	10412
10681	20112
10681	10952
10681	10498
3346	uc1.b4097808
3346	nyp.33433074840681
3346	3215
3346	3594
3346	3473
3346	4304
3346	3935
3346	3821
3346	2977
3346	4541
3346	10212
3346	2978
3346	3936
3346	4176
3346	mdp.49015001082180
3346	3707
3346	nyp.33433074840657
3346	4666
3346	4062
3346	10010
2383	2252
11413	11868
11413	11160
11413	11240
11413	11348
11413	11309
11413	11183
11413	11696
11413	11453
24206	23683
24206	23682
24206	24705
24206	22916
24206	24352
24206	24351
24206	24524
24206	24068
694	2615
694	1733
694	2617
694	1916
694	uc1.b4369038
694	1180
694	2763
694	2761
694	3237
694	2762
694	2363
694	mdp.39015030542347
694	1443
20071	10524
20071	10552
20071	10478
20012	10896
20012	20884
10799	20001
21258	20689
21247	22322
21247	23055
21247	21607
20553	21199
20553	20647
20553	20155
20553	22109
20553	21651
20553	20110
20553	20975
20875	23288
20875	20729
20875	20574
20875	mdp.39015016447115
20558	20754
20558	21664
20558	21054
11622	11404
11622	11338
11622	11272
11622	11541
11622	11474
11622	11172
11622	11155
11622	11381
11622	11271
11622	11300
11622	11444
11622	11659
11622	11506
11622	11473
11622	11337
11622	11133
11622	11445
11622	11113
10209	4276
10209	3331
10209	4042
10209	4638
23894	24283
23894	23760
24319	23661
24319	22499
11101	11102
11101	10889
11101	10980
11101	20313
11101	10702
24062	24695
11308	4850
11308	11212
11308	4860
11308	11412
11308	11714
11308	11586
20587	20454
20587	20187
20587	20279
20587	20139
20587	20374
20587	21099
20587	20016
20587	10941
20587	20280
20587	10940
20587	10991
20587	20062
20587	20891
20587	10990
20587	20233
20587	10898
20587	20322
20587	20015
20587	20234
4001	3658
4001	4483
4001	4232
4001	3404
4001	3889
20040	10924
20040	20209
4521	10005
22284	22443
22284	21907
23357	21331
4029	3906
4029	2305
4029	2569
4029	3566
4029	uc2.ark+=13960=t7dr2qn2z
4029	nyp.33433076046311
4029	nyp.33433039588367
20741	20501
20741	21970
20456	mdp.39015000626369
20456	20330
3456	3333
3456	3918
3456	4161
4414	4530
4414	uc1.$b299742
4414	mdp.39015064856993
4414	4292
4414	4531
4414	3082
4414	3812
4414	uc1.$b323514
4414	mdp.39015030728714
4414	3083
4414	uc1.b3688400
21565	21767
21565	21124
21565	20974
21565	25333
21565	22009
21565	21880
21565	20981
21565	21280
21565	21658
21565	21452
21565	20703
21565	20836
21565	25601
21565	25410
21565	22114
21565	21198
21565	20843
21565	21119
21565	22108
21565	20751
21565	21348
21565	21354
21565	21042
21565	21276
21565	21049
21565	20909
21565	22236
21565	20794
11404	11622
11404	11338
11404	11272
11404	11541
11404	11474
11404	11172
11404	11155
11404	11381
11404	11271
11404	11300
11404	11444
11404	11659
11404	11506
11404	11473
11404	11337
11404	11133
11404	11445
11404	11621
11404	11113
22040	22154
22040	22822
22040	23249
22040	21005
22040	20570
11096	11446
11096	11054
11096	11623
11096	11782
11096	11507
10901	10779
10901	mdp.39015030701166
10901	10994
22395	22555
22395	22242
22395	22241
22395	21457
22395	22111
2987	2356
2987	loc.ark+=13960=t3dz0jr0g
2987	1724
2987	3608
2987	nyp.33433075741227
2987	1903
2987	1902
2987	2752
20454	20587
20454	20187
20454	20279
20454	20139
20454	20374
20454	21099
20454	20016
20454	10941
20454	20280
20454	10940
20454	10991
20454	20062
20454	20891
20454	10990
20454	20233
20454	10898
20454	20322
20454	20015
20454	20234
11799	11746
11799	11766
11799	11851
11799	11879
11799	11907
20618	20674
20618	20868
20618	21300
20618	20305
20618	21006
20133	20223
20133	20054
20133	20222
20633	21620
20633	20826
20731	20628
10140	mdp.39015003940890
10140	4678
10140	10306
10140	mdp.39015003940841
10140	10639
11824	11360
11824	11460
11824	11256
11824	11225
11824	11648
11824	11565
11824	11257
11824	11745
11824	11194
11824	11195
11824	11526
11824	11705
11824	11426
11824	11224
11824	11323
11824	11289
11824	11564
21213	23407
21213	23962
21213	21052
21213	21361
21213	22255
21213	20982
21213	21779
21213	22117
21213	21463
21213	21359
21213	21128
21213	uc1.b4951420
21213	21053
10820	10722
10820	10617
10820	mdp.39015008621164
22352	24495
22352	21843
22352	22197
22352	23924
22352	23796
22352	24684
22352	22684
22352	22196
3040	4122
3040	4485
3040	3542
3040	nyp.33433076059710
3040	3772
21222	21897
21184	21969
10522	uc1.$b103889
10522	10616
4564	10048
4564	10026
4564	2618
4564	3238
4564	3366
4564	3722
4564	3850
4564	3239
4564	mdp.39015073140199
4564	4315
4564	3953
4564	2364
4564	uc1.$b276983
4564	uc2.ark+=13960=t2s46j74t
4564	uc1.$b98645
4564	mdp.39015013735520
20787	21647
20787	21118
20787	22382
20787	20645
21180	20188
11000	10908
11000	10822
11000	10860
23387	25263
23387	25920
23387	25506
11910	11723
11910	11291
11910	11067
11910	11567
11910	11077
11910	11772
11910	11678
11910	11803
11818	11897
11818	11699
11818	11635
11818	11787
11818	pst.000005443154
11818	11872
11818	11667
11818	11668
11818	11716
11818	11698
11818	11415
11818	11717
11818	11587
11818	11455
11818	11516
11818	11933
25656	25302
20125	11011
20940	20442
20940	20625
20940	22051
20940	22471
20940	20813
20940	21011
20940	21084
20940	20535
10557	10619
10956	10911
10956	10452
10956	10416
10956	10502
10956	10387
10956	10417
10956	20116
10956	mdp.39015027968737
10956	10559
10956	10316
10956	10359
10956	10790
10956	10723
10956	10558
10956	10451
10956	10339
10956	10685
10956	20607
10956	10527
23522	23485
4530	4414
4530	uc1.$b299742
4530	mdp.39015064856993
4530	4292
4530	3082
4530	3812
4530	uc1.$b323514
4530	mdp.39015030728714
4530	3083
4530	uc1.b3688400
4530	4412
23652	24308
23652	22184
23652	22664
23652	22492
23652	22183
20018	20963
20018	uc1.32106002119433
20018	20500
20018	20282
20018	20740
11279	11419
11279	11118
11279	11456
11279	11117
11279	11517
11279	11457
11279	11589
11279	11590
11279	11873
11279	11477
11279	11139
11279	11636
11279	11184
11279	4854
11279	11312
22883	24481
22883	24871
11638	11389
11638	11314
11638	11281
11638	11848
11638	11520
11638	11479
11638	11315
11638	11248
11638	11556
11638	11420
11638	23468
11638	11670
11638	11519
11638	11718
20243	20152
22392	21454
22392	22000
22392	21044
22392	21652
22392	22238
11338	11622
11338	11404
11338	11272
11338	11541
11338	11474
11338	11172
11338	11155
11338	11381
11338	11271
11338	11300
11338	11444
11338	11659
11338	11506
11338	11473
11338	11133
11338	11445
11338	11621
11338	11113
11389	11638
11389	11314
11389	11281
11389	11848
11389	11520
11389	11479
11389	11315
11389	11248
11389	11556
11389	11420
11389	23468
11389	11670
11389	11519
11389	11718
21124	21767
21124	21565
21124	20974
21124	25333
21124	22009
21124	21880
21124	20981
21124	21280
21124	21658
21124	21452
21124	20703
21124	20836
21124	25410
21124	22114
21124	21198
21124	20843
21124	22108
21124	20751
21124	21348
21124	21354
21124	21042
21124	21276
21124	21049
21124	20909
21124	22236
21124	20794
22814	22454
22814	22293
22814	22035
22814	23244
22866	22656
2756	4558
21630	25587
21630	22088
21630	25688
21630	21744
21630	21971
21332	21440
20417	21345
20417	20465
20417	20644
20417	20601
20417	20903
20417	21765
20417	21645
20417	20834
20417	21039
20417	20511
20417	20386
20417	21450
20417	20385
20417	21272
20417	20549
23319	22191
23319	21019
23319	20880
10426	10695
22316	22472
22316	24015
22316	21705
22316	23765
22316	24632
4853	11159
10452	10911
10452	10956
10452	10416
10452	10502
10452	10387
10452	10417
10452	20116
10452	mdp.39015027968737
10452	10559
10452	10316
10452	10359
10452	10790
10452	10723
10452	10558
10452	10339
10452	10685
10452	10527
20902	21035
20902	21338
20902	20743
20902	20105
20497	20586
20497	uc1.32106002113741
20497	20959
20497	20014
24156	24641
20575	10845
20575	20315
20575	20218
20575	20006
20575	10844
20575	10982
20575	10983
20575	10768
20575	10806
20575	mdp.39015058117592
20575	uc1.b4089435
3906	4029
3906	2305
3906	2569
3906	3566
3906	uc2.ark+=13960=t7dr2qn2z
3906	nyp.33433076046311
3906	nyp.33433039588367
10654	10964
10654	10588
10654	10692
10654	10962
10654	10919
10654	10459
10654	10508
10654	20393
10654	10759
10654	10587
10654	20261
10654	20348
10654	20430
10654	10828
10654	20205
10654	20474
10654	11010
10654	20123
10654	20035
10654	10589
10654	10563
10654	10873
10654	10532
10654	10626
10654	10963
10654	10533
10654	10625
10654	20302
4415	10375
4415	10599
4415	4171
4415	10254
4415	10236
4415	10344
4415	10485
4415	4657
4415	3814
4415	10376
4415	mdp.39015019187809
4415	10467
4415	10267
4415	10255
11868	11413
11868	11240
11868	11348
11868	uc1.b3295284
11868	23482
11868	11309
11868	11696
11868	23519
11868	11453
24659	23909
20739	21026
20739	20889
20739	20635
20739	20691
20739	21179
20739	22202
20739	21025
20739	21431
20739	22514
20739	20890
10765	10798
10765	20043
10765	10696
10765	20617
10765	20212
10765	20357
22375	21640
22375	21985
22375	22098
22375	21759
22375	22097
22375	21554
23678	24513
20646	20552
20646	20835
20646	20339
20646	20154
10995	20103
10995	20900
10995	20784
10995	20901
10995	20459
25336	21873
25336	21455
25336	22741
23683	24206
23683	24705
23683	22916
23683	24352
23683	24351
23683	24524
23683	24205
23683	24068
11728	11074
11728	11466
11728	11099
11728	11778
11275	11347
11275	11116
11275	11179
11275	11306
11275	11346
11275	11210
11275	11411
11275	11211
11275	uc2.ark+=13960=t7jq0wj39
11275	11181
11275	11209
11275	11345
11275	11307
11275	11180
11275	11115
11275	11178
11275	11208
11356	mdp.39015031223855
11356	11641
11356	11793
11356	11560
11356	11251
4130	10418
4130	3170
4130	10245
4130	10529
4130	3043
4130	mdp.39015002717786
4130	3778
4130	4236
4130	4607
4130	3545
4130	mdp.39015014614336
4130	4008
4130	10528
4130	10296
4130	10261
4130	10317
4130	3171
4130	10453
4130	nyp.33433076047939
4130	10262
4130	3779
4130	3302
4130	4728
4130	4487
10323	10462
10323	10482
21914	22146
21914	25282
21914	25531
21914	25435
22364	21629
22364	21539
22364	21741
22364	23355
22364	21438
22364	22086
22364	21439
22364	22528
22364	21852
10458	10390
10458	10319
10458	10389
10458	10420
10458	10362
10002	2842
10002	4155
10002	mdp.39015008739396
10002	mdp.39015011949776
10002	4273
10634	20009
10634	20317
10634	20403
21506	22643
21506	21308
21255	21424
25133	23375
25133	22545
25133	23136
25133	24218
25133	22104
25133	23941
25133	22225
25133	23821
24695	24062
2470	679
2470	2598
2470	1872
2470	766
2470	3090
2470	3089
2470	2338
2470	1062
2470	2056
2470	1162
2470	2862
22793	21677
22793	20858
22793	22437
22793	21379
22793	20806
22793	22023
22793	21147
10472	3834
10472	10638
10472	10221
10472	10257
10472	4671
10472	4183
10472	10606
10472	20056
10472	10329
10472	10348
10472	10772
10472	mdp.39015002725441
10472	pst.000029585342
20083	20172
20083	20673
20083	20045
20083	20003
20083	20262
20083	inu.32000000128217
20083	10971
20083	20002
20083	20044
20083	21004
20083	20128
20083	10970
2372	2237
3092	uc1.b3561863
3092	2194
3092	1419
3092	mdp.39015048712064
3092	3218
3092	1420
3092	861
3092	uc1.b4104731
3092	2058
3092	3597
3092	wu.89098018633
3092	3709
3092	nc01.ark+=13960=t7sn19k5j
3092	2866
3092	3824
3092	3475
3092	2979
3092	mdp.39015048712155
3092	3217
21376	22022
21376	21584
21376	21291
11094	11805
11094	11432
11094	11062
11094	11082
11094	11433
11094	23480
22720	20831
22720	21752
22720	21188
22720	21977
22720	21337
2733	1056
2733	3208
2733	2856
2733	3591
2733	3702
2733	3816
2733	3465
2733	3337
2733	1400
2733	4297
2733	3085
2733	4298
2733	1156
2733	2971
2733	3209
2733	2464
22786	21374
22786	20764
1566	1719
1566	2203
25722	25522
25722	21671
25722	22273
25722	22980
25722	25521
21088	20773
21088	20537
21088	20269
21088	20445
21088	20221
21898	21143
21898	20526
21898	20561
21898	20612
21898	20474
21898	20717
21898	20664
21898	20802
21898	20855
22574	25421
22574	23182
22574	22771
22390	21199
22390	25602
22390	20647
22390	22935
22390	25503
22390	23141
22390	22109
22390	21651
22390	20975
21984	21114
21984	20598
21984	21638
21984	20596
21984	20547
21984	20698
21984	20509
21984	20599
21984	20642
21984	20597
21984	20508
21454	22392
21454	22000
21454	21044
21454	21652
21454	22238
11314	11638
11314	11389
11314	11281
11314	11848
11314	11520
11314	11479
11314	11248
11314	11556
11314	11420
11314	11670
11314	11519
11314	11718
10598	uc1.$b223964
10598	10466
10598	10805
10598	10432
10598	inu.39000000442405
10598	10516
10598	10658
10598	20361
10598	20268
10598	10543
10598	10572
10598	20401
10598	10979
21848	21738
20278	uc1.32106012298326
20278	21322
10677	10720
10677	10721
10677	10753
10677	20244
10677	20153
10677	10551
10677	20195
10677	10644
10677	20292
21756	21445
21756	22218
21756	21551
21756	21552
21756	25494
11460	11360
11460	11824
11460	11164
11460	11256
11460	11225
11460	11648
11460	11565
11460	11257
11460	11745
11460	11194
11460	11195
11460	11526
11460	11705
11460	11426
11460	11224
11460	11323
11460	11289
11460	11564
3287	2913
3287	mdp.39015063936564
3287	2914
3287	4353
3287	2661
3287	nyp.33433076023161
3287	3532
3287	4112
3287	3653
879	2612
879	2482
879	1177
879	nyp.33433076069016
879	1579
879	1729
879	3106
879	2217
10444	mdp.39015001619207
24584	24978
24584	24771
1353	3420
1353	1233
1353	2289
1353	832
1353	3421
1353	2684
1353	3050
1353	2422
10462	10323
10462	10482
10032	4633
10032	4031
10032	3684
10032	mdp.39015063975158
10032	mdp.39015063975190
10032	3908
10032	uc1.$b104512
10032	4761
20023	10905
20023	20643
20023	20193
11725	11806
11725	11262
11725	11681
11725	11170
11725	11233
11725	11855
11725	11371
11725	11462
11725	11680
11725	11372
11725	11494
11725	11295
11725	11531
11725	11571
11725	11495
11725	11749
11725	11530
11725	23475
11725	11653
11725	11461
11725	11570
11725	11888
11725	11532
11725	11435
11725	11398
11725	11263
11725	11918
25517	25344
11401	11148
11401	11202
11401	11441
11401	11234
11401	11534
1911	2991
1911	uc2.ark+=13960=fk6639kj41
1911	2758
1911	3109
1911	1584
1911	3362
1911	3611
2115	4462
2115	3272
2115	3023
2115	2646
2115	2790
2115	3752
2115	1773
2115	3519
2115	3144
2115	2388
2115	4584
20264	20088
20264	10802
20264	uc1.$b119860
20264	20480
10416	10911
10416	10956
10416	10452
10416	10502
10416	10387
10416	20116
10416	mdp.39015027968737
10416	10559
10416	10316
10416	10359
10416	10790
10416	10723
10416	10558
10416	10451
10416	10339
10416	10685
10416	10527
10584	4599
10584	10681
10584	uc1.$b243963
10584	10295
10584	10864
10584	10953
10584	10555
10584	10412
10584	20112
10584	10952
10584	10498
772	959
21595	22034
21595	22453
21595	21388
21595	21298
21595	21806
21595	21297
11497	11399
11497	11331
11497	11108
11497	11573
20319	21168
20319	20734
20936	21497
10568	10697
10568	uc1.b4368244
10568	10926
10568	uc1.$b662373
3269	uc2.ark+=13960=t2g737w4q
3269	2385
3269	3381
3269	4100
3269	2256
3269	4099
3269	3382
3269	uva.x000895198
3269	3516
3269	mdp.39015014499928
3269	3517
3269	3980
3269	3867
3269	3019
3269	3981
3269	3750
3269	4338
3269	2786
20984	22118
21064	20990
21064	21790
21064	22578
21064	22973
21064	25275
21064	20920
21064	21286
21064	22127
21064	23193
21064	22128
21064	20919
21064	21372
22454	22814
22454	22293
22454	22035
22454	23244
22266	uc1.$b120211
22266	23194
11817	11513
11817	11548
11817	11842
11817	11631
11817	11930
11817	11931
11817	11549
11817	11666
11817	pst.000022972484
11817	11786
11817	11344
25522	25722
25522	21671
25522	22273
25522	22980
11525	11602
11525	11647
11525	uc1.$b794471
21374	22786
21374	20764
21374	20524
11676	11322
11676	11878
11676	11744
11676	11603
3208	1056
3208	2733
3208	2856
3208	3591
3208	3702
3208	3816
3208	3465
3208	3337
3208	1400
3208	2732
3208	4297
3208	3085
3208	4298
3208	1156
3208	2971
3208	2464
24484	24317
24484	24180
11102	11101
11102	10889
11102	10980
11102	20313
11102	10702
10576	4544
10576	uc1.$b300154
20963	20018
20963	uc1.32106002119433
20963	20500
20963	20282
20963	20740
24032	24169
24032	23648
23214	25626
23214	21795
20639	20742
20639	20410
20639	20504
20639	20457
20639	20545
20639	20236
20639	21335
20639	20546
20639	21270
20639	21544
20639	20781
20639	20593
20639	20899
20639	20594
20639	20331
20639	20697
20639	20100
20639	20143
20639	20782
20639	20285
20639	20830
21496	22828
21496	20571
21496	20310
21496	21238
11326	11056
11326	11076
11326	11061
11326	11677
11326	11363
11326	11881
11326	11770
1283	2208
1283	1426
11836	11546
11836	11509
23514	11090
23514	23535
23514	23467
4168	4655
4168	10325
4168	10302
4168	4407
4168	10372
4168	3699
4168	4051
4168	3586
4168	10400
4168	10234
4168	3698
4168	10008
4168	10373
4168	10266
4168	4289
4168	10542
4168	10301
4168	4408
4168	10284
4168	10217
4168	4527
4168	10047
4168	10235
4168	3462
4168	10233
4168	3700
25260	22537
25260	21639
20974	21767
20974	21565
20974	21124
20974	22009
20974	21880
20974	21280
20974	21658
20974	21452
20974	20703
20974	20836
20974	22114
20974	21198
20974	20843
20974	21119
20974	22108
20974	20751
20974	21348
20974	21354
20974	21042
20974	21276
20974	21049
20974	20909
20974	22236
20974	20794
21445	21756
21445	22218
21445	21551
21445	21552
21445	25494
21445	21755
10295	4599
10295	10681
10295	uc1.$b243963
10295	10584
10295	10864
10295	10555
10295	10412
10295	10498
20990	21064
20990	21790
20990	22578
20990	22973
20990	25275
20990	20920
20990	21065
20990	21286
20990	22127
20990	23193
20990	22128
20990	20919
20990	21372
26197	24749
26197	25608
26197	26066
26197	24243
26197	22768
11617	11333
