docid	date	num_chunks	fraction_compared	filtered	time_radius	chunks_used	precocity	novelty	transience
ecf02aab6f1b07041aebd9babe89d6a74448ff40	1920	2	0.05	True	20	1.0	-0.0054306533820851766	0.16949727187175828	0.17492792525384346
ecf02aab6f1b07041aebd9babe89d6a74448ff40	1920	2	0.05	True	20	0.25	-0.004527988262533533	0.16728994471327893	0.17181793297581247
ecf02aab6f1b07041aebd9babe89d6a74448ff40	1920	2	0.05	False	10	1.0	-0.0011591631943372593	0.17099142091640857	0.1721505841107458
ecf02aab6f1b07041aebd9babe89d6a74448ff40	1920	2	0.05	False	10	0.25	0.00034303335385879596	0.16943431348940727	0.16909128013554847
ecf02aab6f1b07041aebd9babe89d6a74448ff40	1920	2	0.05	False	20	1.0	-0.00542629838303095	0.16948077484140808	0.17490707322443905
ecf02aab6f1b07041aebd9babe89d6a74448ff40	1920	2	0.05	False	20	0.25	-0.004532441263146614	0.16727930501370125	0.17181174627684787
db6e3bff4c5c7fba6e7840595c4383047f3a9624	1920	24	1.0	True	10	1.0	-0.0008464676814639929	0.21555424874230908	0.2164007164237731
db6e3bff4c5c7fba6e7840595c4383047f3a9624	1920	24	1.0	True	10	0.25	0.0006612431292267971	0.22030006992914875	0.2196388267999219
db6e3bff4c5c7fba6e7840595c4383047f3a9624	1920	24	1.0	True	20	1.0	-0.0005951254233482484	0.21618590844358576	0.21678103386693404
db6e3bff4c5c7fba6e7840595c4383047f3a9624	1920	24	1.0	True	20	0.25	0.0014375976123706437	0.2206798950318082	0.21924229741943757
db6e3bff4c5c7fba6e7840595c4383047f3a9624	1920	24	1.0	False	10	1.0	-0.0007593772850483989	0.21555424874230908	0.2163136260273575
db6e3bff4c5c7fba6e7840595c4383047f3a9624	1920	24	1.0	False	10	0.25	0.0007301075107487796	0.22030006992914875	0.21956996241839996
db6e3bff4c5c7fba6e7840595c4383047f3a9624	1920	24	1.0	False	20	1.0	-0.0005515802251404531	0.21618590844358576	0.21673748866872622
db6e3bff4c5c7fba6e7840595c4383047f3a9624	1920	24	1.0	False	20	0.25	0.0014742158934291417	0.2206798950318082	0.21920567913837907
db6e3bff4c5c7fba6e7840595c4383047f3a9624	1920	24	0.05	True	10	1.0	-0.00033108546885123047	0.1634092499253839	0.16374033539423513
db6e3bff4c5c7fba6e7840595c4383047f3a9624	1920	24	0.05	True	10	0.25	0.0014197996438962922	0.1690679137654434	0.16764811412154704
db6e3bff4c5c7fba6e7840595c4383047f3a9624	1920	24	0.05	True	20	1.0	0.000578832361789122	0.16498786454311173	0.16440903218132263
db6e3bff4c5c7fba6e7840595c4383047f3a9624	1920	24	0.05	True	20	0.25	0.004164070983337963	0.1740576169900002	0.16989354600666226
db6e3bff4c5c7fba6e7840595c4383047f3a9624	1920	24	0.05	False	10	1.0	0.00015747566003601957	0.1634092499253839	0.1632517742653479
db6e3bff4c5c7fba6e7840595c4383047f3a9624	1920	24	0.05	False	10	0.25	0.0019088047134976592	0.16844863141504607	0.1665398267015484
db6e3bff4c5c7fba6e7840595c4383047f3a9624	1920	24	0.05	False	20	1.0	0.0008231129262327464	0.16498786454311173	0.16416475161687902
db6e3bff4c5c7fba6e7840595c4383047f3a9624	1920	24	0.05	False	20	0.25	0.004376506238463636	0.1740576169900002	0.16968111075153658
